departure_airport_name,departure_airport_id,departure_time,arrival_airport_name,arrival_airport_id,arrival_time,duration,airplane,airline,airline_logo,travel_class,flight_number,legroom,total_duration,price,type
Cairo International Airport,CAI,2024-06-18 02:35,King Abdulaziz International Airport,JED,2024-06-18 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-18 15:20,King Abdulaziz International Airport,JED,2024-06-18 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,143,One way
Cairo International Airport,CAI,2024-06-18 14:55,King Abdulaziz International Airport,JED,2024-06-18 17:05,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,130,144,One way
Cairo International Airport,CAI,2024-06-18 08:00,King Abdulaziz International Airport,JED,2024-06-18 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-18 19:50,King Abdulaziz International Airport,JED,2024-06-18 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-18 21:20,King Abdulaziz International Airport,JED,2024-06-18 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-18 03:45,King Abdulaziz International Airport,JED,2024-06-18 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-18 06:00,King Abdulaziz International Airport,JED,2024-06-18 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-18 17:50,King Abdulaziz International Airport,JED,2024-06-18 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-18 20:50,King Abdulaziz International Airport,JED,2024-06-18 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-18 23:05,King Abdulaziz International Airport,JED,2024-06-19 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-18 00:55,King Abdulaziz International Airport,JED,2024-06-18 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-18 12:40,King Abdulaziz International Airport,JED,2024-06-18 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-18 15:10,King Abdulaziz International Airport,JED,2024-06-18 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-18 16:10,King Abdulaziz International Airport,JED,2024-06-18 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-18 04:20,King Abdulaziz International Airport,JED,2024-06-18 06:35,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9909,28 in,135,,One way
Cairo International Airport,CAI,2024-06-18 04:40,King Abdulaziz International Airport,JED,2024-06-18 07:10,150,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,150,,One way
Cairo International Airport,CAI,2024-06-18 20:40,King Abdulaziz International Airport,JED,2024-06-18 22:55,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 176,28 in,135,,One way
Cairo International Airport,CAI,2024-06-19 04:00,King Abdulaziz International Airport,JED,2024-06-19 06:20,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-19 06:50,King Abdulaziz International Airport,JED,2024-06-19 09:10,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-19 08:00,King Abdulaziz International Airport,JED,2024-06-19 10:10,130,Boeing 777,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-19 10:00,King Abdulaziz International Airport,JED,2024-06-19 12:00,120,Boeing 737,Alexandria Airlines,https://www.gstatic.com/flights/airline_logos/70px/DQ.png,Economy,DQ 301,32 in,120,,One way
Cairo International Airport,CAI,2024-06-19 11:35,King Abdulaziz International Airport,JED,2024-06-19 13:50,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-19 09:45,King Abdulaziz International Airport,JED,2024-06-19 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,120,One way
Cairo International Airport,CAI,2024-06-19 23:35,King Abdulaziz International Airport,JED,2024-06-20 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,120,One way
Cairo International Airport,CAI,2024-06-19 00:35,King Abdulaziz International Airport,JED,2024-06-19 02:45,130,,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 373,,130,123,One way
Cairo International Airport,CAI,2024-06-19 15:10,King Abdulaziz International Airport,JED,2024-06-19 17:20,130,,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,123,One way
Cairo International Airport,CAI,2024-06-19 18:35,King Abdulaziz International Airport,JED,2024-06-19 20:40,125,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,125,123,One way
Cairo International Airport,CAI,2024-06-19 06:00,King Abdulaziz International Airport,JED,2024-06-19 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,123,One way
Cairo International Airport,CAI,2024-06-19 01:15,King Abdulaziz International Airport,JED,2024-06-19 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 09:25,King Abdulaziz International Airport,JED,2024-06-19 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 15:35,King Abdulaziz International Airport,JED,2024-06-19 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 18:10,King Abdulaziz International Airport,JED,2024-06-19 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 19:05,King Abdulaziz International Airport,JED,2024-06-19 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 22:00,King Abdulaziz International Airport,JED,2024-06-20 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-19 05:40,King Abdulaziz International Airport,JED,2024-06-19 07:55,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-19 12:45,King Abdulaziz International Airport,JED,2024-06-19 15:00,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,28 in,135,136,One way
Cairo International Airport,CAI,2024-06-19 00:30,King Abdulaziz International Airport,JED,2024-06-19 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,137,One way
Cairo International Airport,CAI,2024-06-19 02:35,King Abdulaziz International Airport,JED,2024-06-19 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-19 15:20,King Abdulaziz International Airport,JED,2024-06-19 17:30,130,Boeing 777,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,32 in,130,143,One way
Cairo International Airport,CAI,2024-06-19 11:20,King Abdulaziz International Airport,JED,2024-06-19 13:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 655,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-19 19:50,King Abdulaziz International Airport,JED,2024-06-19 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-19 21:20,King Abdulaziz International Airport,JED,2024-06-19 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,32 in,130,152,One way
Cairo International Airport,CAI,2024-06-19 00:55,King Abdulaziz International Airport,JED,2024-06-19 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-19 03:45,King Abdulaziz International Airport,JED,2024-06-19 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-19 06:00,King Abdulaziz International Airport,JED,2024-06-19 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-19 12:40,King Abdulaziz International Airport,JED,2024-06-19 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-19 15:10,King Abdulaziz International Airport,JED,2024-06-19 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-19 16:10,King Abdulaziz International Airport,JED,2024-06-19 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-19 17:50,King Abdulaziz International Airport,JED,2024-06-19 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-19 20:50,King Abdulaziz International Airport,JED,2024-06-19 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-19 23:05,King Abdulaziz International Airport,JED,2024-06-20 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-19 03:25,King Abdulaziz International Airport,JED,2024-06-19 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-19 06:30,King Abdulaziz International Airport,JED,2024-06-19 08:45,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,28 in,135,,One way
Cairo International Airport,CAI,2024-06-19 18:55,King Abdulaziz International Airport,JED,2024-06-19 21:10,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 178,28 in,135,,One way
Cairo International Airport,CAI,2024-06-20 03:45,King Abdulaziz International Airport,JED,2024-06-20 06:05,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-20 10:20,King Abdulaziz International Airport,JED,2024-06-20 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-20 00:30,King Abdulaziz International Airport,JED,2024-06-20 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,137,One way
Cairo International Airport,CAI,2024-06-20 11:35,King Abdulaziz International Airport,JED,2024-06-20 13:50,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-20 18:55,King Abdulaziz International Airport,JED,2024-06-20 21:15,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-20 09:45,King Abdulaziz International Airport,JED,2024-06-20 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,120,One way
Cairo International Airport,CAI,2024-06-20 06:00,King Abdulaziz International Airport,JED,2024-06-20 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,128,One way
Cairo International Airport,CAI,2024-06-20 09:25,King Abdulaziz International Airport,JED,2024-06-20 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-20 23:35,King Abdulaziz International Airport,JED,2024-06-21 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,128,One way
Cairo International Airport,CAI,2024-06-20 04:50,King Abdulaziz International Airport,JED,2024-06-20 07:05,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-20 12:45,King Abdulaziz International Airport,JED,2024-06-20 15:00,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-20 20:00,King Abdulaziz International Airport,JED,2024-06-20 22:15,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 329,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-20 22:45,King Abdulaziz International Airport,JED,2024-06-21 01:00,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 229,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-20 01:15,King Abdulaziz International Airport,JED,2024-06-20 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-20 15:35,King Abdulaziz International Airport,JED,2024-06-20 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-20 18:10,King Abdulaziz International Airport,JED,2024-06-20 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-20 19:05,King Abdulaziz International Airport,JED,2024-06-20 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-20 22:00,King Abdulaziz International Airport,JED,2024-06-21 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-20 02:35,King Abdulaziz International Airport,JED,2024-06-20 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-20 08:00,King Abdulaziz International Airport,JED,2024-06-20 10:10,130,Boeing 777,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-20 11:15,King Abdulaziz International Airport,JED,2024-06-20 13:25,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 655,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-20 15:20,King Abdulaziz International Airport,JED,2024-06-20 17:30,130,Boeing 777,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,32 in,130,152,One way
Cairo International Airport,CAI,2024-06-20 19:50,King Abdulaziz International Airport,JED,2024-06-20 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-20 21:20,King Abdulaziz International Airport,JED,2024-06-20 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,32 in,130,152,One way
